date,product,quantity,price
2025-06-13,Yogurt,3,0.55
2024-10-19,Toilet Paper,4,0.43
2024-09-07,Apple,2,0.71
2024-05-26,Beer,8,0.91
2024-09-21,Olive Oil,8,6.42
2024-12-15,Yogurt,5,0.55
2024-10-08,Tomato,2,1.19
2025-03-17,Chocolate,5,1.93
2024-09-11,Beer,8,0.91
2025-06-25,Red Wine,6,6.43
2025-01-11,Beer,5,0.85
2025-02-27,Yogurt,3,0.5
2024-02-25,Eggs,5,0.23
2024-08-08,Mineral Water,9,0.37
2024-04-22,Olive Oil,3,6.74
2024-05-30,Rice,3,1.28
2024-12-19,Tomato,7,1.05
2024-07-27,Red Wine,7,6.16
2024-05-27,Lettuce,4,0.93
2025-02-08,Lettuce,7,0.84
2024-07-20,Red Wine,2,5.78
2024-03-09,Mineral Water,6,0.36
2025-06-14,Apple,4,0.75
2024-07-28,Rice,5,1.3
2025-06-05,Tomato,3,1.08
2024-07-30,Banana,5,0.54
2024-05-16,Canned Tuna,5,1.26
2024-07-11,Bread,5,1.21
2024-12-05,Apple,9,0.67
2024-02-19,Rice,6,1.27
2024-03-03,Tomato,7,1.2
2024-08-06,Olive Oil,4,6.16
2024-11-13,Pasta,4,1.03
2025-02-16,Beer,4,0.82
2024-02-08,Sugar,6,1.09
2024-04-15,Apple,7,0.75
2025-04-26,Mineral Water,6,0.32
2025-02-27,Canned Tuna,4,1.38
2024-01-29,Cheese,2,2.59
2024-12-22,Pasta,5,1.2
2024-06-12,Mineral Water,9,0.34
2024-03-09,Canned Tuna,5,1.37
2024-07-26,Chocolate,6,1.74
2024-08-15,Bread,6,1.12
2025-06-14,Olive Oil,5,6.26
2025-04-23,Chicken,3,5.66
2025-04-28,Tomato,1,1.2
2025-05-28,Apple,12,0.75
2024-03-03,Rice,5,1.21
2024-05-24,Bread,2,1.19
2024-08-09,Cookies,3,1.61
2025-03-13,Chocolate,8,1.97
2025-04-11,Yogurt,7,0.57
2025-01-10,Mineral Water,7,0.34
2025-01-08,Apple,5,0.65
2024-01-14,Tomato,7,1.16
2024-04-26,Beer,4,0.77
2024-04-08,Pasta,5,1.1
2024-02-03,Milk,4,0.87
2025-06-03,Apple,10,0.69
2025-04-28,Sugar,5,1.04
2025-01-31,Eggs,5,0.23
2025-05-21,Rice,4,1.35
2024-12-07,Cookies,5,1.39
2024-02-10,Olive Oil,5,6.97
2025-02-04,Milk,3,0.99
2024-08-01,Chocolate,7,1.64
2024-07-21,Apple,4,0.7
2024-02-29,Lettuce,8,0.87
2024-01-04,Milk,6,0.99
2024-08-24,Rice,3,1.39
2024-02-21,Pasta,5,1.14
2024-08-13,Coffee,2,3.98
2024-01-26,Tea,4,2.08
2024-11-06,Sugar,5,1.06
2024-12-23,Beer,9,0.92
2024-07-26,Chocolate,5,1.82
2024-11-11,Coffee,5,3.76
2025-05-12,Apple,7,0.72
2024-08-09,Mineral Water,6,0.35
2025-02-10,Mineral Water,5,0.38
2025-03-21,Tea,4,1.96
2024-07-18,Beer,2,0.85
2024-01-01,Beer,4,0.87
2025-05-03,Beer,5,0.81
2024-07-11,Red Wine,5,5.86
2024-01-31,Salt,2,0.39
2025-05-09,Cheese,6,2.82
2025-06-29,Salt,8,0.41
2025-01-04,Beer,4,0.78
2025-05-18,Milk,6,0.86
2024-04-14,Chicken,6,5.35
2025-06-03,Toilet Paper,2,0.48
2024-01-24,Canned Tuna,2,1.49
2024-08-20,Canned Tuna,3,1.45
2025-01-28,Tomato,3,1.08
2025-05-25,Banana,1,0.54
2024-09-01,Tea,9,1.97
2024-11-30,Red Wine,3,6.43
2025-05-22,Red Wine,8,6.35
2024-12-04,Olive Oil,7,5.91
2025-06-10,Toilet Paper,6,0.41
2025-02-05,Tomato,13,1.14
2025-04-16,Rice,2,1.3
2025-02-22,Red Wine,5,5.74
2024-01-25,Coffee,9,3.85
2024-06-28,Toilet Paper,4,0.48
2025-04-13,Salt,3,0.38
2024-11-18,Tomato,9,1.05
2024-01-30,Olive Oil,4,6.68
2024-05-15,Cheese,4,2.56
2024-12-17,Cookies,1,1.56
2024-03-07,Bread,4,1.24
2024-04-12,Apple,10,0.76
2025-04-16,Yogurt,6,0.51
2025-06-25,Olive Oil,8,6.04
2025-03-17,Tomato,4,1.11
2024-11-07,Milk,5,1.01
2024-04-20,Chicken,8,5.54
2024-05-23,Mineral Water,3,0.35
2025-03-11,Cheese,6,2.69
2025-03-28,Olive Oil,5,7.0
2024-01-21,Canned Tuna,6,1.3
2024-12-09,Lettuce,5,0.98
2025-03-27,Milk,7,0.99
2024-08-08,Lettuce,2,0.93
2024-06-04,Olive Oil,8,6.87
2024-05-28,Milk,4,0.88
2025-01-14,Salt,4,0.37
2024-12-05,Beer,3,0.83
2024-07-26,Rice,4,1.32
2025-05-10,Tea,8,2.02
2025-04-23,Red Wine,5,5.45
2025-03-13,Coffee,7,3.52
2025-05-30,Apple,2,0.73
2024-03-18,Red Wine,4,5.58
2025-05-14,Pasta,7,1.09
2024-07-20,Bread,5,1.19
2024-06-30,Milk,2,0.9
2024-08-06,Bread,6,1.11
2025-02-10,Toilet Paper,5,0.49
2025-04-15,Milk,6,0.9
2024-02-15,Chocolate,6,1.75
2024-11-17,Cheese,4,2.8
2024-11-13,Yogurt,2,0.52
2024-08-29,Banana,4,0.46
2025-02-24,Banana,7,0.45
2024-03-29,Lettuce,1,0.88
2025-06-06,Tea,4,2.28
2024-12-28,Eggs,4,0.26
2025-04-30,Apple,3,0.64
2024-11-24,Bread,6,1.19
2024-03-23,Yogurt,4,0.51
2025-02-02,Coffee,7,3.62
2024-04-29,Yogurt,5,0.56
2024-12-28,Cookies,4,1.58
2025-04-14,Canned Tuna,8,1.29
2024-05-23,Yogurt,5,0.52
2024-10-31,Tomato,5,1.14
2024-04-23,Canned Tuna,4,1.51
2024-04-14,Cheese,3,2.76
2025-03-07,Chicken,4,4.87
2025-06-06,Tomato,7,1.19
2024-08-13,Red Wine,5,6.4
2024-12-18,Red Wine,5,6.12
2024-02-29,Eggs,7,0.27
2024-09-27,Canned Tuna,2,1.35
2025-04-07,Milk,3,0.93
2024-04-26,Banana,4,0.46
2025-05-03,Beer,11,0.88
2025-05-17,Rice,5,1.32
2024-04-07,Yogurt,5,0.51
2024-03-19,Salt,4,0.41
2025-02-21,Red Wine,6,5.56
2025-02-28,Tomato,6,1.17
2024-08-04,Yogurt,5,0.54
2024-06-19,Sugar,5,1.07
2024-03-19,Cookies,3,1.36
2024-07-18,Mineral Water,5,0.38
2024-02-16,Mineral Water,6,0.38
2025-05-30,Rice,7,1.35
2024-10-12,Lettuce,8,0.87
2025-03-24,Toilet Paper,5,0.42
2024-09-17,Olive Oil,5,5.94
2024-07-11,Red Wine,5,6.33
2024-09-24,Canned Tuna,3,1.49
2025-02-02,Chicken,5,4.95
2025-04-26,Tomato,2,1.16
2025-03-14,Coffee,4,3.72
2024-02-02,Cookies,5,1.55
2025-06-04,Salt,10,0.44
2025-05-05,Cheese,7,2.37
2024-07-03,Chocolate,2,1.7
2025-06-21,Rice,4,1.2
2024-11-16,Toilet Paper,5,0.43
2024-10-01,Rice,4,1.4
2024-10-13,Banana,6,0.48
2024-11-11,Lettuce,2,0.96
2024-12-10,Beer,6,0.83
2024-10-18,Mineral Water,1,0.38
2024-07-16,Yogurt,4,0.53
2024-02-27,Beer,5,0.77
2024-07-23,Sugar,5,1.08
2024-06-27,Pasta,5,1.07
2025-01-27,Lettuce,8,0.9
2024-07-15,Cheese,2,2.64
2024-01-03,Coffee,7,3.93
2024-11-03,Canned Tuna,4,1.38
2025-06-23,Chocolate,5,1.81
2024-06-29,Canned Tuna,7,1.38
2024-01-23,Canned Tuna,5,1.52
2024-10-05,Eggs,7,0.27
2024-11-26,Red Wine,7,6.31
2025-04-13,Coffee,3,3.49
2024-12-14,Yogurt,2,0.58
2025-03-20,Olive Oil,8,6.03
2024-01-23,Mineral Water,5,0.35
2024-03-25,Mineral Water,3,0.36
2025-02-05,Cheese,7,2.35
2024-12-12,Red Wine,3,6.29
2024-07-28,Cheese,8,2.62
2024-01-18,Rice,9,1.35
2024-09-27,Tea,7,2.03
2024-02-04,Banana,7,0.53
2024-06-25,Apple,6,0.68
2024-09-12,Canned Tuna,4,1.5
2025-01-29,Sugar,5,1.03
2024-03-27,Tomato,2,1.06
2024-08-01,Bread,5,1.26
2025-01-20,Bread,7,1.26
2024-07-17,Red Wine,3,5.37
2025-01-21,Toilet Paper,5,0.44
2024-06-03,Toilet Paper,3,0.47
2024-05-07,Tomato,7,1.04
2024-09-07,Beer,6,0.82
2025-05-15,Canned Tuna,2,1.38
2024-09-02,Red Wine,5,5.62
2025-04-15,Rice,4,1.39
2024-06-02,Olive Oil,8,6.99
2025-03-31,Bread,3,1.31
2024-07-31,Chicken,3,4.89
2024-02-17,Tea,4,2.22
2024-10-24,Eggs,6,0.27
2024-07-03,Toilet Paper,6,0.43
2024-02-07,Tomato,7,1.18
2024-09-08,Olive Oil,4,6.46
2025-05-28,Rice,4,1.32
2024-04-14,Eggs,3,0.25
2024-11-09,Chocolate,6,1.94
2025-04-17,Red Wine,6,5.84
2025-01-16,Toilet Paper,7,0.46
2024-03-10,Cookies,4,1.39
2024-07-03,Olive Oil,3,6.78
2024-06-08,Eggs,8,0.26
2025-02-01,Cheese,3,2.47
2025-05-27,Canned Tuna,6,1.27
2024-12-01,Pasta,4,1.03
2025-05-31,Coffee,6,3.62
2024-04-02,Red Wine,11,6.07
2024-12-29,Tomato,3,1.19
2025-06-23,Sugar,6,0.97
2024-12-01,Salt,3,0.39
2024-03-18,Pasta,4,1.18
2024-12-19,Banana,7,0.55
2025-06-29,Coffee,4,3.56
2025-01-29,Eggs,7,0.23
2025-01-13,Tomato,5,1.05
2024-11-17,Eggs,7,0.25
2024-03-30,Apple,2,0.7
2024-12-30,Rice,3,1.36
2024-08-16,Chicken,2,4.88
2024-02-18,Milk,6,0.89
2025-03-18,Coffee,6,4.18
2024-04-10,Lettuce,6,0.94
2024-03-25,Apple,5,0.69
2025-01-26,Coffee,3,4.12
2025-06-23,Tea,2,2.05
2025-05-30,Tea,5,1.95
2024-06-23,Apple,4,0.65
2024-10-04,Tea,5,2.22
2024-12-19,Red Wine,3,5.99
2024-05-15,Eggs,6,0.24
2024-05-29,Salt,2,0.41
2024-07-14,Bread,7,1.09
2024-12-08,Salt,3,0.4
2024-05-30,Banana,6,0.54
2024-01-30,Tea,3,2.29
2025-05-03,Banana,5,0.53
2024-03-26,Olive Oil,6,6.44
2025-02-02,Tea,6,2.1
2025-03-29,Pasta,6,1.13
2025-02-02,Toilet Paper,6,0.48
2024-03-31,Chocolate,5,1.97
2024-10-13,Yogurt,3,0.58
2024-01-16,Red Wine,4,6.29
2024-09-19,Tomato,3,1.1
2024-10-23,Sugar,4,1.02
2025-01-05,Rice,5,1.19
2024-04-05,Lettuce,3,0.87
2024-12-05,Toilet Paper,2,0.44
2024-09-18,Toilet Paper,3,0.42
2024-06-19,Sugar,7,1.05
2024-01-02,Chicken,6,5.49
2025-06-06,Yogurt,3,0.55
2025-02-12,Sugar,8,0.97
2025-05-01,Olive Oil,5,6.27
2025-05-04,Pasta,3,1.02
2024-10-08,Pasta,6,1.19
2025-06-23,Salt,5,0.42
2025-03-10,Canned Tuna,8,1.45
2025-01-01,Olive Oil,4,6.29
2024-07-30,Tea,8,2.07
2024-07-15,Chicken,3,5.45
2025-06-20,Milk,6,0.87
2024-02-19,Olive Oil,6,6.84
2024-11-03,Eggs,10,0.26
2025-06-23,Salt,5,0.36
2025-03-02,Canned Tuna,4,1.37
2024-09-30,Bread,5,1.16
2024-12-06,Toilet Paper,4,0.48
2024-06-05,Toilet Paper,5,0.42
2024-06-23,Cookies,7,1.51
2024-04-01,Cheese,12,2.8
2024-09-30,Banana,5,0.49
2024-01-23,Rice,1,1.36
2025-05-31,Red Wine,5,6.29
2024-10-10,Cheese,3,2.58
2024-07-01,Rice,6,1.19
2025-01-23,Sugar,7,1.05
2024-11-29,Pasta,2,1.12
2025-03-18,Rice,5,1.36
2024-02-25,Salt,8,0.4
2024-05-07,Red Wine,6,5.79
2024-09-26,Milk,7,0.98
2025-05-27,Lettuce,7,0.93
2025-05-14,Pasta,4,1.08
2024-05-28,Rice,6,1.19
2024-11-04,Salt,8,0.39
2024-09-25,Red Wine,6,5.74
2024-01-02,Tea,7,2.16
2024-04-08,Rice,5,1.17
2024-12-23,Olive Oil,7,6.8
2024-08-09,Cookies,2,1.45
2025-04-17,Red Wine,3,6.42
2024-12-22,Bread,3,1.13
2024-02-06,Coffee,3,3.94
2025-03-18,Canned Tuna,3,1.39
2025-01-08,Cookies,6,1.53
2024-12-27,Eggs,6,0.27
2024-02-29,Tomato,7,1.16
2024-04-19,Beer,6,0.79
2025-04-24,Tomato,2,1.12
2025-05-06,Rice,6,1.21
2024-10-01,Cookies,4,1.58
2025-01-07,Sugar,8,1.09
2024-06-27,Tea,4,2.07
2025-06-02,Pasta,8,1.03
2024-09-27,Sugar,7,0.98
2025-05-15,Tea,4,2.17
2024-11-22,Tea,5,2.12
2024-11-20,Beer,6,0.93
2024-12-16,Olive Oil,5,6.22
2024-07-30,Cheese,5,2.45
2025-03-15,Salt,4,0.43
2024-03-23,Sugar,4,0.96
2024-03-17,Olive Oil,2,6.35
2024-03-02,Olive Oil,3,6.71
2024-01-02,Yogurt,4,0.51
2025-03-07,Sugar,6,1.0
2025-01-17,Chocolate,5,1.86
2024-04-06,Bread,4,1.2
2025-02-03,Red Wine,6,5.48
2025-02-14,Eggs,5,0.24
2024-11-26,Olive Oil,4,6.65
2024-09-13,Cookies,3,1.62
2024-11-01,Eggs,4,0.23
2024-03-11,Apple,5,0.68
2025-02-04,Toilet Paper,4,0.48
2024-09-11,Beer,5,0.93
2024-04-25,Tea,6,2.27
2025-04-11,Mineral Water,3,0.35
2025-01-11,Chicken,5,5.5
2025-02-22,Salt,5,0.38
2024-09-16,Chicken,4,5.15
2024-03-31,Canned Tuna,6,1.42
2025-06-09,Apple,3,0.76
2025-05-19,Tea,7,2.13
2024-05-12,Cheese,7,2.79
2024-04-05,Olive Oil,2,7.03
2024-04-28,Canned Tuna,7,1.33
2025-02-01,Salt,5,0.4
2024-08-30,Olive Oil,11,6.14
2025-05-26,Milk,6,0.9
2024-02-14,Olive Oil,5,7.14
2024-02-22,Eggs,10,0.24
2024-04-20,Beer,8,0.87
2025-03-04,Milk,6,0.95
2024-10-30,Pasta,5,1.09
2024-12-23,Sugar,8,0.97
2024-05-15,Toilet Paper,9,0.44
2024-07-29,Mineral Water,8,0.37
2024-07-07,Eggs,4,0.25
2025-03-24,Toilet Paper,4,0.48
2024-02-03,Lettuce,4,0.99
2024-09-04,Mineral Water,5,0.35
2024-01-24,Milk,4,1.0
2024-01-03,Canned Tuna,7,1.49
2024-05-23,Canned Tuna,5,1.43
2025-01-26,Coffee,5,3.65
2024-04-29,Olive Oil,6,6.18
2024-06-19,Eggs,3,0.26
2025-03-30,Chicken,4,5.04
2024-01-31,Mineral Water,3,0.37
2024-07-03,Red Wine,6,5.97
2024-03-17,Milk,3,0.9
2024-05-14,Red Wine,7,5.35
2024-09-14,Salt,7,0.42
2024-11-03,Banana,7,0.53
2024-03-21,Yogurt,6,0.54
2024-01-22,Cookies,4,1.36
2025-05-15,Apple,3,0.73
2025-05-25,Chicken,3,4.99
2025-03-01,Coffee,4,3.52
2025-04-03,Apple,6,0.75
2024-12-15,Olive Oil,4,6.21
2024-08-31,Rice,7,1.36
2024-02-20,Cookies,3,1.52
2025-05-12,Cheese,4,2.79
2024-02-15,Cheese,6,2.48
2024-05-12,Toilet Paper,5,0.41
2024-06-07,Chicken,2,4.76
2024-10-02,Salt,6,0.42
2024-04-15,Eggs,4,0.26
2024-06-17,Pasta,9,1.11
2024-11-13,Bread,5,1.3
2024-03-22,Banana,5,0.48
2024-11-03,Sugar,2,1.09
2024-09-21,Tea,9,2.13
2025-06-15,Rice,5,1.22
2024-11-10,Red Wine,6,5.5
2024-10-30,Lettuce,9,0.97
2024-02-01,Apple,3,0.67
2025-03-01,Toilet Paper,5,0.41
2025-01-09,Apple,5,0.67
2024-10-01,Olive Oil,6,6.62
2025-04-16,Tea,6,2.3
2024-01-14,Banana,6,0.53
2024-12-03,Bread,4,1.23
2024-09-05,Coffee,4,3.82
2024-06-21,Tea,9,2.21
2024-07-26,Banana,6,0.49
2024-02-08,Apple,1,0.71
2025-04-09,Cookies,2,1.64
2024-11-28,Mineral Water,5,0.32
2025-05-19,Pasta,5,1.05
2024-10-01,Coffee,4,3.53
2024-11-23,Eggs,5,0.24
2024-12-08,Tomato,7,1.15
2024-01-21,Beer,4,0.8
2024-08-23,Red Wine,5,5.58
2025-01-18,Mineral Water,5,0.34
2024-02-15,Tomato,3,1.15
2024-01-30,Pasta,4,1.19
2024-02-23,Red Wine,7,6.15
2024-06-09,Olive Oil,6,6.05
2025-05-12,Chicken,5,5.53
2024-01-22,Sugar,5,0.92
2024-03-11,Chicken,5,5.42
2025-02-05,Coffee,7,3.96
2025-03-16,Mineral Water,6,0.37
2024-05-14,Yogurt,8,0.58
2025-03-22,Bread,1,1.29
2025-01-29,Cheese,2,2.5
2025-03-08,Sugar,7,1.06
2024-10-18,Bread,5,1.3
2024-07-31,Mineral Water,7,0.37
2025-06-04,Milk,6,0.91
2024-02-16,Red Wine,5,6.15
2025-05-05,Chicken,6,5.33
2024-06-08,Banana,1,0.5
2024-07-16,Cookies,7,1.5
2025-06-12,Beer,2,0.8
2024-02-20,Lettuce,3,0.94
2024-09-18,Canned Tuna,6,1.43
2025-01-31,Chicken,4,5.7
2025-06-23,Red Wine,2,5.62
2025-05-18,Sugar,3,1.04
2025-02-15,Yogurt,5,0.5
2024-05-30,Tomato,6,1.21
2025-04-25,Bread,6,1.25
2024-07-23,Cookies,2,1.49
2025-01-15,Yogurt,5,0.54
2024-04-15,Rice,2,1.31
2024-11-24,Apple,4,0.67
2024-08-01,Bread,6,1.24
2024-04-09,Eggs,5,0.27
2024-01-31,Canned Tuna,6,1.32
2024-08-19,Eggs,3,0.23
2025-01-31,Bread,8,1.2
2025-01-21,Apple,3,0.7
2024-06-18,Banana,4,0.46
2025-04-24,Apple,4,0.66
2024-02-14,Beer,5,0.91
2025-03-17,Olive Oil,7,5.98
2024-10-27,Milk,5,0.99
2024-05-23,Olive Oil,5,6.48
2024-05-28,Red Wine,6,5.77
2024-03-13,Banana,5,0.53
2025-01-10,Lettuce,2,0.97
2025-06-29,Milk,3,0.9
2024-09-26,Milk,4,0.99
2024-03-28,Yogurt,3,0.56
2024-05-26,Bread,13,1.14
2024-03-21,Rice,6,1.36
2024-12-16,Olive Oil,7,5.97
2024-01-03,Cheese,3,2.7
2024-01-02,Rice,2,1.25
2024-01-23,Eggs,8,0.26
2024-12-01,Tomato,7,1.01
2025-04-05,Chocolate,5,1.97
2024-08-22,Olive Oil,7,6.19
2025-01-29,Canned Tuna,6,1.47
2025-02-10,Bread,7,1.13
2024-04-06,Lettuce,6,0.83
2025-03-27,Banana,4,0.48
2024-10-05,Rice,7,1.42
2024-09-09,Sugar,2,0.95
2025-04-11,Canned Tuna,2,1.49
2024-11-13,Beer,6,0.77
2025-06-24,Coffee,3,3.57
2024-04-05,Yogurt,8,0.51
2024-10-13,Olive Oil,5,6.22
2024-04-21,Lettuce,8,0.85
2024-08-27,Red Wine,2,6.23
2024-02-26,Chicken,1,4.93
2024-04-24,Rice,6,1.33
2024-11-06,Toilet Paper,4,0.46
2024-07-19,Mineral Water,4,0.36
2025-05-05,Toilet Paper,7,0.48
2024-09-04,Chocolate,4,1.91
2024-01-07,Olive Oil,6,6.6
2024-05-01,Chicken,5,5.06
2024-07-11,Cookies,2,1.39
2024-10-30,Chicken,6,5.46
2024-08-24,Chocolate,3,1.97
2025-02-08,Coffee,5,3.97
2024-02-26,Canned Tuna,4,1.53
2024-03-23,Pasta,4,1.0
2024-03-13,Yogurt,4,0.57
2024-03-30,Eggs,6,0.25
2025-01-19,Lettuce,6,0.81
2024-08-11,Eggs,7,0.26
2024-05-21,Cheese,13,2.37
2025-02-24,Apple,4,0.77
2024-08-16,Tomato,6,1.16
2024-11-20,Bread,6,1.12
2024-09-06,Tea,4,2.15
2024-07-02,Apple,4,0.66
2024-09-03,Pasta,7,1.02
2024-09-20,Beer,8,0.86
2024-04-25,Olive Oil,8,6.24
2024-09-20,Yogurt,3,0.5
2024-12-07,Bread,4,1.23
2025-05-05,Pasta,8,1.14
2024-09-29,Coffee,4,3.46
2025-02-10,Canned Tuna,3,1.53
2024-01-07,Canned Tuna,4,1.46
2025-01-02,Banana,9,0.51
2025-04-07,Red Wine,5,6.32
2025-02-04,Olive Oil,3,6.74
2024-06-13,Beer,7,0.77
2024-01-15,Chicken,4,5.67
2024-06-19,Salt,5,0.36
2024-04-23,Tea,6,2.0
2025-03-27,Milk,4,1.02
2025-04-28,Lettuce,5,0.94
2024-03-12,Apple,6,0.63
2024-06-09,Mineral Water,6,0.36
2025-01-07,Coffee,4,3.98
2024-05-11,Cheese,4,2.36
2025-03-04,Apple,3,0.69
2025-06-25,Bread,3,1.32
2024-04-27,Lettuce,8,0.81
2024-04-24,Mineral Water,3,0.37
2025-04-27,Mineral Water,5,0.36
2024-07-30,Toilet Paper,1,0.47
2024-09-27,Bread,5,1.14
2024-10-24,Eggs,2,0.25
2024-04-07,Toilet Paper,2,0.43
2024-05-12,Red Wine,5,5.79
2025-02-21,Rice,3,1.19
2024-12-03,Coffee,4,3.86
2024-02-19,Banana,6,0.52
2025-02-18,Pasta,10,1.1
2024-04-19,Banana,4,0.54
2025-06-02,Cheese,3,2.4
2024-08-14,Chocolate,5,1.78
2025-01-02,Cheese,4,2.85
2024-03-10,Salt,5,0.43
2024-10-29,Rice,6,1.38
2025-03-29,Chocolate,5,1.88
2024-11-08,Pasta,8,1.09
2025-02-02,Pasta,6,1.09
2024-04-21,Bread,6,1.21
2025-01-19,Chicken,6,5.37
2025-06-03,Milk,5,0.86
2024-04-18,Tea,6,2.13
2024-12-02,Toilet Paper,8,0.42
2025-05-12,Cookies,4,1.47
2024-04-17,Toilet Paper,9,0.45
2024-09-05,Salt,4,0.42
2024-01-05,Milk,2,0.99
2025-04-18,Red Wine,8,5.59
2024-06-23,Chocolate,6,1.94
2024-12-29,Toilet Paper,6,0.44
2025-06-12,Eggs,7,0.23
2024-08-16,Pasta,10,1.2
2024-11-09,Chocolate,7,1.8
2024-04-10,Chocolate,4,1.63
2024-01-03,Chocolate,7,1.92
2025-05-28,Red Wine,4,5.91
2024-05-13,Pasta,4,1.05
2025-04-14,Salt,9,0.39
2024-06-08,Lettuce,4,0.87
2024-05-11,Olive Oil,2,6.62
2024-09-05,Lettuce,5,0.86
2024-06-01,Cookies,4,1.46
2024-11-12,Milk,3,0.86
2024-09-12,Olive Oil,6,7.07
2025-03-04,Chocolate,5,1.83
2024-06-02,Pasta,3,1.0
2024-09-11,Salt,6,0.41
2024-05-09,Chocolate,5,1.62
2025-05-25,Mineral Water,2,0.33
2024-03-04,Red Wine,8,6.22
2024-07-01,Olive Oil,2,6.73
2024-07-07,Cookies,9,1.57
2025-04-18,Apple,7,0.64
2024-02-09,Bread,3,1.3
2024-03-16,Milk,8,0.89
2025-01-21,Salt,8,0.41
2024-06-12,Tea,4,2.15
2024-05-08,Banana,2,0.54
2024-10-19,Apple,5,0.7
2024-07-17,Coffee,7,3.85
2024-03-22,Apple,4,0.65
2025-03-01,Banana,3,0.49
2025-03-02,Cookies,5,1.48
2025-01-05,Cookies,8,1.6
2024-01-04,Beer,6,0.8
2025-03-20,Cookies,5,1.56
2025-06-18,Cheese,6,2.41
2025-02-14,Milk,3,1.01
2024-07-19,Chocolate,5,1.88
2024-07-25,Red Wine,6,5.4
2025-06-20,Cheese,8,2.7
2025-01-17,Tomato,6,1.19
2024-03-28,Chocolate,3,1.87
2025-03-26,Coffee,2,3.84
2025-06-10,Bread,2,1.3
2025-04-23,Toilet Paper,4,0.47
2025-01-16,Tea,5,1.93
2024-02-24,Toilet Paper,5,0.44
2025-04-25,Pasta,4,1.2
2024-06-29,Milk,3,1.01
2024-08-23,Bread,4,1.17
2024-06-25,Cookies,2,1.55
2024-08-23,Coffee,9,4.1
2024-06-03,Coffee,6,3.74
2024-03-26,Canned Tuna,5,1.45
2025-01-10,Canned Tuna,4,1.34
2025-04-03,Cheese,11,2.81
2025-06-26,Canned Tuna,4,1.41
2025-01-06,Pasta,5,1.07
2024-02-05,Sugar,4,0.96
2024-09-28,Sugar,7,0.91
2024-11-20,Pasta,5,1.0
2024-02-28,Apple,4,0.77
2024-06-18,Cookies,10,1.51
2024-07-22,Cheese,6,2.47
2024-06-08,Tea,4,2.01
2024-12-08,Apple,6,0.72
2024-03-06,Pasta,9,1.06
2024-09-10,Rice,6,1.29
2024-09-25,Beer,6,0.93
2024-10-04,Mineral Water,3,0.32
2025-06-21,Chicken,9,5.51
2024-01-05,Beer,7,0.92
2024-12-02,Yogurt,8,0.6
2024-01-28,Coffee,8,3.75
2025-03-08,Yogurt,5,0.51
2025-02-15,Toilet Paper,5,0.48
2025-03-04,Apple,6,0.73
2024-05-13,Pasta,5,1.12
2025-03-26,Beer,3,0.87
2024-11-01,Chocolate,7,1.68
2024-04-17,Beer,3,0.91
2024-02-18,Apple,6,0.72
2024-08-25,Canned Tuna,6,1.38
2025-06-18,Chicken,4,5.13
2025-06-19,Banana,2,0.48
2024-11-19,Cookies,2,1.51
2024-02-06,Coffee,10,3.63
2025-04-16,Pasta,5,1.02
2025-03-18,Cheese,5,2.75
2025-03-13,Canned Tuna,6,1.41
2025-01-22,Salt,4,0.42
2024-10-02,Bread,5,1.25
2024-07-05,Beer,2,0.93
2025-03-11,Chocolate,9,1.81
2024-12-04,Banana,7,0.47
2024-05-09,Tomato,6,1.06
2024-06-16,Banana,4,0.51
2025-02-24,Olive Oil,4,5.9
2025-05-03,Sugar,9,1.02
2025-02-04,Salt,8,0.4
2024-10-12,Pasta,1,1.07
2024-06-15,Sugar,8,1.03
2025-03-09,Rice,5,1.31
2025-02-26,Banana,8,0.47
2024-02-18,Bread,3,1.23
2025-01-19,Lettuce,6,0.96
2024-03-18,Apple,6,0.71
2024-04-29,Milk,1,0.96
2025-04-14,Chicken,4,5.53
2025-01-11,Bread,8,1.11
2025-01-11,Beer,7,0.88
2024-11-03,Bread,7,1.29
2025-01-10,Sugar,9,0.97
2025-05-27,Apple,4,0.74
2024-03-09,Banana,3,0.53
2024-11-23,Coffee,5,3.9
2024-09-25,Apple,6,0.64
2025-01-06,Beer,5,0.8
2024-06-26,Chocolate,7,1.93
2024-09-13,Eggs,5,0.24
2024-11-20,Cheese,7,2.43
2024-08-30,Eggs,6,0.25
2024-04-26,Apple,4,0.68
2025-03-18,Tomato,7,1.17
2024-10-24,Cookies,4,1.4
2024-06-18,Apple,2,0.65
2024-08-17,Coffee,3,3.49
2025-06-22,Milk,3,0.87
2025-02-26,Coffee,4,3.46
2024-02-06,Rice,3,1.38
2025-03-28,Sugar,6,0.93
2024-11-03,Apple,4,0.66
2024-04-04,Cookies,5,1.61
2024-07-29,Coffee,6,3.51
2025-05-19,Banana,6,0.45
2025-01-01,Cheese,7,2.47
2025-02-07,Cookies,5,1.61
2024-02-26,Bread,5,1.28
2024-07-11,Pasta,4,1.16
2024-12-19,Eggs,5,0.26
2024-05-20,Coffee,6,3.88
2024-04-20,Lettuce,2,0.85
2024-01-28,Toilet Paper,2,0.47
2025-03-06,Eggs,3,0.25
2025-02-19,Tomato,3,1.04
2024-06-24,Pasta,6,1.19
2025-05-19,Lettuce,2,0.89
2024-10-07,Banana,7,0.46
2024-08-28,Chicken,10,5.01
2024-07-16,Mineral Water,4,0.35
